waterfront,view,condition,borrar,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
0,0,3,8408,5895,3,419,9630,23153,49,5,9576,0,4041,0,0,1537,8147,6308,21940,309489.9513112003
0,0,4,26806,4290,5,419,8987,3540,16,5,4864,3020,2203,0,2517,18218,7213,2871,2840,547141.4420314911
0,0,2,17157,14127,2,75,4315,2909,49,6,4421,0,2832,0,4281,20293,1109,4715,4016,275536.14261575806
0,0,2,14739,9196,3,309,4200,5884,0,5,1094,1595,4669,0,1154,898,4140,3330,8861,240000.0
0,0,3,21176,13406,3,75,4038,8199,16,5,4105,0,1306,0,3669,10026,7660,3837,4998,431373.761704341
0,0,2,8822,3616,2,206,810,8767,0,5,1032,0,1247,799,3010,12046,1780,707,6280,318304.6297082911
0,0,3,10880,15605,3,360,12080,22152,0,6,12359,0,4114,0,2069,5480,14991,5617,22089,352310.0209920483
0,0,4,2220,12889,3,309,14358,7645,0,6,4453,6701,2015,0,3651,7912,3686,6997,7393,740455.1776600647
0,0,2,4792,9271,3,419,9211,20150,0,5,3299,4225,4480,0,908,2650,21302,6078,21230,345848.41721930366
0,0,3,22080,12365,4,264,8817,12395,49,6,5240,2530,1914,0,3238,16727,2511,5971,6860,785713.7189321792
0,0,2,18571,7152,4,419,12573,18232,0,6,7582,3790,3562,0,3891,25941,7123,10503,16888,475000.0
0,0,2,7853,2442,3,419,13467,22119,49,7,13227,0,5175,0,1378,4210,12959,10584,19764,447301.739619207
0,0,2,10780,3994,3,360,8172,16306,49,6,8188,0,5175,0,2389,1445,8881,7543,10019,245006.5563195508
0,0,2,19558,2255,4,506,15052,7738,49,8,14449,0,6132,0,416,12434,17099,14179,10066,799880.2184024897
0,0,2,4737,6640,4,419,9160,12639,49,6,8958,0,4821,0,715,2637,6660,7435,15815,281514.0520662235
0,0,2,7469,4231,4,506,14739,11645,49,7,14310,0,4480,0,2389,15330,20231,11158,10951,641663.1601524542
0,0,3,1637,2273,3,75,3239,5446,0,5,3570,0,2609,0,3660,8499,2669,4715,11831,259241.0132829692
0,0,2,8176,8571,3,419,10149,9787,49,5,6058,3020,1997,575,3010,13241,356,4999,10349,599971.4541032087
0,0,3,10928,5398,1,75,319,1592,0,5,445,0,329,0,2430,18911,888,2643,1477,419374.7988340146
0,0,4,4320,2069,3,264,10402,16368,49,7,10491,0,3058,0,715,20531,10178,12699,17557,1365313.6833071697
0,0,2,13890,3919,3,419,9273,22515,0,6,5240,2401,4596,0,836,450,19409,8171,22518,339997.280918496
0,0,3,5340,11757,4,360,13836,12941,49,6,13381,0,4596,0,193,19506,14446,9400,13951,771069.9676592171
0,0,2,24225,10258,3,419,11039,19039,0,7,7815,2530,3497,0,193,17142,14788,4101,12672,580000.0
0,0,2,5467,13065,3,419,13908,16946,49,8,13560,0,4842,0,57,19324,10784,12521,19129,865414.6415981246
0,0,2,8371,9887,3,419,15398,17349,49,7,14152,0,4364,395,2069,21606,14857,10083,20898,973640.491646484
0,0,2,18317,228,5,419,17335,24403,49,9,15814,0,4773,0,454,21610,18914,14461,24105,1185104.241283965
0,0,2,21020,3613,2,464,5922,1027,49,6,2683,2262,6646,0,3238,14527,3752,3837,1204,405119.5747850681
0,0,3,2219,7653,1,75,509,14757,0,4,256,0,860,0,3164,23158,3228,5319,2205,320485.2141814923
0,0,2,6189,5950,3,75,7110,9976,0,5,2280,3635,3041,0,4175,7462,8479,4820,6398,267857.3865413851
0,0,4,9770,3133,4,506,15044,7032,49,6,9497,4961,818,0,2602,18441,7513,7846,5645,1535185.224190991
0,0,2,24629,13065,2,419,8674,2324,49,6,8233,0,6067,0,1713,21768,20033,6260,2502,501479.754190335
0,0,2,2900,3803,3,75,4265,18082,0,5,4396,0,4427,0,2069,24644,16861,3122,17895,355000.0
0,0,2,26092,3897,4,419,13980,14263,49,6,13555,0,6067,0,2207,14284,19572,12401,10076,781948.2307020385
0,0,2,18226,1959,3,419,9265,7171,49,6,9540,0,6646,0,0,913,7890,8345,6657,270000.0
0,0,3,10064,14392,3,419,13825,22222,49,6,13459,0,4252,0,474,17413,14924,14158,22216,854509.1057546962
0,0,3,17636,6443,3,419,9994,10748,49,7,9444,0,5331,0,836,20720,9147,7086,7696,475000.0
0,0,2,22387,8289,3,360,8817,22052,0,5,3016,4460,5426,0,0,890,8983,5931,17675,290623.46855472715
0,0,2,300,9030,3,419,5302,12477,0,5,5329,0,4252,0,1650,4005,16471,4370,12457,324742.34108261165
0,0,2,26210,773,3,419,5863,4930,49,5,5760,0,6132,0,1575,4153,13784,6260,3177,297645.31715080346
0,0,2,9928,12613,2,75,613,11226,0,4,747,0,1025,0,4129,8644,9508,10795,12252,210319.4961012248
0,0,2,7144,5761,4,75,5601,6639,0,5,5749,0,2832,0,4078,6451,4679,2823,13426,256679.35212281928
0,3,2,27242,16774,10,1144,18010,24871,0,11,16171,0,2203,893,0,30,22052,15161,24704,7700000.0
0,0,2,23927,16223,3,360,10776,18114,0,7,10765,0,3819,0,193,12253,12196,12835,18168,831761.0725736846
0,0,2,5810,14009,3,206,7891,10748,0,6,2566,3856,2043,0,4281,18816,423,4591,7069,679679.1239706802
0,0,2,21360,10948,3,75,1066,12224,0,4,1318,0,2151,0,1716,8338,9921,985,9730,154079.27835269133
0,0,2,2843,4461,2,309,2104,917,49,6,1319,30,5053,0,2654,14660,7829,3819,165,435788.4310134425
0,0,2,26960,8911,5,1117,17991,24042,49,11,16163,0,5810,0,1002,11320,16231,15072,22710,7155677.334761411
0,0,3,0,0,2,0,0,0,0,0,0,0,0,893,0,27414,22052,7898,385,996508.2783836304
0,0,2,27154,3623,3,75,2486,3987,0,5,1130,1382,4893,0,3398,20001,4140,3121,2949,430812.8456563935
0,0,2,3989,239,3,206,8174,20354,0,6,3894,3449,4480,0,0,2244,7213,7606,19582,268065.6090855174
0,0,2,23619,5656,4,419,11317,13367,49,6,11269,0,5700,0,0,1367,6915,10227,12732,265000.0
0,0,4,503,4274,4,264,9160,16431,49,5,8748,0,3628,0,193,15261,13543,5167,14714,581382.5901166362
0,0,2,20217,12820,3,309,9050,12216,0,5,4396,2928,4471,0,3652,26013,6267,4820,13980,435040.058825497
0,0,2,18906,7892,4,895,17689,23493,49,9,16017,0,5700,0,57,15713,9493,14526,22777,2127033.0509486943
0,0,3,7742,15399,2,264,3574,13184,0,5,855,1418,3755,0,2558,1641,11781,4062,10347,209999.69774539815
0,0,2,17357,12063,4,785,17805,24569,49,9,16114,0,5420,0,1928,21947,19620,14949,24469,1776196.4430409807
0,0,2,9709,9492,4,746,12207,10709,49,5,7698,3390,5009,0,0,1095,8529,6260,10253,325536.1591060733
0,0,2,20546,12946,3,75,2778,9364,0,5,1825,483,2151,0,3462,10513,811,2208,10498,400000.0
0,0,0,21364,351,0,0,0,16379,49,0,0,4854,0,0,715,5780,22052,15008,24199,78000.0
0,0,3,11645,15081,5,360,16267,23193,49,7,15266,0,4364,0,2371,24330,19273,9045,23480,895415.9211214641
0,0,2,5063,10504,3,75,1650,14727,0,5,2054,0,4124,0,836,15619,11394,6047,14734,435000.0
0,0,2,3014,8637,3,75,10270,24548,0,5,6957,1300,3696,0,836,1639,17557,5960,24490,332833.7527138689
0,1,2,8206,3233,4,815,17608,22204,0,8,12492,6894,6646,0,1024,6976,14608,14975,20876,1528013.693448914
0,0,2,5380,13989,3,569,8353,1450,49,5,4645,2600,6324,0,3652,13259,1720,4411,2949,475000.0
0,0,3,12938,6549,2,360,8769,15468,49,6,3947,3348,5119,0,2602,9754,6983,8674,20497,804260.3856730938
0,0,2,8450,4702,3,419,5360,2631,49,5,5250,0,6007,0,3712,20490,4126,2092,2560,405000.0
0,0,2,13335,9847,3,309,4052,4446,49,5,4143,0,6254,0,3462,12448,621,2092,5686,394348.8382024779
0,0,2,16011,15399,3,75,3036,5446,0,5,3361,0,525,0,3010,18390,1271,3330,4049,425000.0
0,0,2,2306,2363,4,419,8672,10157,49,5,8641,0,5252,0,836,817,4448,7316,9451,300000.0
0,0,3,24154,5762,4,419,9460,22450,0,6,9270,0,4252,0,2069,5095,14202,9243,22671,374469.1865011526
0,0,3,440,16078,4,506,7359,13484,0,6,3650,2401,3333,0,3010,20514,473,7116,11317,738117.0336166713
0,0,3,13719,9262,2,75,490,4969,0,4,604,0,391,0,2602,22013,2656,2152,2267,370000.0
0,0,2,6545,8805,3,419,6495,1241,86,6,6167,0,6650,0,3164,19971,3847,2585,781,559990.5708713447
0,0,2,1744,9881,2,75,468,14999,0,5,638,0,2832,0,3891,8475,3360,2091,15886,165845.0616037231
0,0,2,2156,7834,3,309,6587,21077,16,4,6353,0,5175,0,520,2529,18094,11971,23042,320000.0
0,0,2,26612,2534,3,419,5251,20105,0,5,2809,1722,4946,0,1716,8973,21398,4394,20390,345570.02900255506
0,0,3,25061,0,3,360,10217,18005,0,6,9842,0,3755,0,1716,14077,15733,10463,17836,549633.403429789
0,0,2,13252,5690,3,506,11337,2107,49,6,8641,1333,6067,0,1285,10958,18096,9106,2682,706625.6829771167
0,0,2,7552,5745,3,309,12221,24769,0,6,11908,0,5349,0,420,1038,20657,10487,23882,699960.1884843657
0,2,3,23883,14403,4,419,10770,17505,0,6,4781,4808,4185,0,1797,18349,12985,10635,19346,738702.7990482249
0,0,4,12412,2653,3,75,4489,1036,0,5,747,3224,323,0,3588,16455,3531,3600,512,330200.0722451541
0,0,2,20561,3035,3,75,1118,8532,0,5,1371,0,3412,0,1348,26192,9569,7890,12924,265000.0
0,0,3,19249,10489,3,206,3106,18091,0,5,3549,0,2655,0,836,4301,10873,2455,18412,250000.0
0,0,2,1120,11565,3,419,5855,19815,49,5,5678,0,5369,0,0,1631,6780,7442,10090,307342.83120850415
0,0,2,19836,2644,4,419,15238,19375,49,6,14500,0,3779,0,297,15631,8682,12106,20061,2147499.8898506216
0,2,2,21694,3854,4,360,9588,17264,0,6,4753,3724,3887,0,32,1904,5415,9011,18413,279617.830658753
0,0,2,6420,9647,2,75,44,1131,0,4,74,0,710,0,3462,12676,3775,3155,5827,215244.0131960921
0,0,3,4205,995,3,360,7949,21806,0,5,3461,3272,4773,0,1573,3945,17057,8105,23153,317808.58789415285
0,0,2,2375,13636,3,419,6057,1011,49,5,6230,0,5810,0,397,9742,18653,2698,636,369242.19505630695
0,0,2,7244,12306,3,419,8072,727,49,6,8172,0,6417,0,4281,17470,1266,5402,1183,480062.3622744256
0,0,2,478,11956,4,506,16687,22911,49,8,15470,0,5810,0,2430,20368,18153,11094,17403,929058.1865785158
0,0,2,16885,711,3,419,5291,3649,49,5,5292,0,5420,0,1496,12374,21123,3275,3124,387276.9625396128
0,0,2,5121,2587,5,619,15308,18126,49,7,14666,0,5906,0,1928,17033,17681,13434,11777,882256.7155182505
0,0,3,13642,2069,4,464,14289,16636,49,7,13763,0,4528,0,580,14229,14173,12669,18645,767502.915417878
0,0,3,1095,14599,3,75,7072,4809,16,5,7041,0,3009,0,4009,7111,4578,5617,4647,352290.23295328213
0,0,2,25442,14140,4,464,10598,14900,49,6,9065,257,5810,0,254,478,3186,9763,13780,322692.25533099845
0,0,2,4182,13465,3,75,4315,7960,0,5,4336,0,2609,0,3588,8847,3936,7229,11073,309977.9479560125
0,0,2,18765,2815,3,419,13641,1159,49,7,8137,3923,6489,0,1285,9360,20189,9941,992,622875.4121864738
0,0,3,6178,2069,3,264,10738,21101,0,6,10718,0,3819,0,2312,27235,15302,9578,21381,535197.3746792914
0,0,3,11582,2474,2,75,6190,1468,16,6,4105,600,163,0,3398,14768,5388,4181,2949,675399.2495044855
0,0,3,22332,2363,4,264,4776,20515,0,5,4836,0,3260,0,57,5846,15428,5319,20339,354628.58577048796
0,0,2,20594,2819,2,360,3600,1574,49,6,3589,0,6273,0,3535,17662,6716,2514,1313,525000.0
0,0,2,5809,12805,3,264,1657,17420,0,4,2084,0,2710,0,1348,13240,17622,5379,21535,433141.72829803015
0,0,2,1250,13699,4,419,11033,19688,49,6,10810,0,5760,0,1496,25818,12572,7093,15190,579302.5038459828
0,0,2,2954,16497,2,309,3618,818,49,6,4060,0,6646,0,1716,19690,14659,4002,691,525000.0
0,0,3,7039,13623,2,75,3106,11757,0,5,1593,602,3107,0,3398,25019,5459,8754,12994,375000.0
0,0,2,7985,16091,3,264,7976,16941,0,6,7978,0,3333,0,969,25199,9851,6404,19716,508538.4778299635
0,0,2,3238,10314,4,419,12287,7551,49,6,12034,0,6439,0,1496,9210,21626,11774,4127,615371.2252011464
0,0,4,1456,2031,2,360,9523,23045,49,5,9464,0,4528,0,1285,21809,20343,8907,19624,606708.1655567657
0,0,3,1340,8104,2,206,1845,4767,0,5,2257,0,1247,0,2654,23574,2580,3837,4647,386923.7768031141
0,0,3,15183,11543,3,75,5302,8429,49,5,5178,0,2897,0,3462,24773,6850,2235,6787,392080.8084502231
0,0,2,19320,7822,3,419,6871,20097,49,5,6534,0,4773,0,1146,8189,21767,5495,22823,375000.0
0,0,2,2258,6059,3,419,9990,19683,49,8,9679,0,3747,0,99,19595,10515,12228,18986,779969.5990494698
0,0,2,26476,6516,4,506,15752,22749,0,7,7226,6561,4596,0,0,14639,8257,13694,23113,1051989.0621130136
0,0,2,10803,3188,2,75,769,11092,0,4,924,0,1772,0,3089,12159,7209,545,10334,327743.7859009199
0,0,2,22619,11878,4,419,7700,11308,49,6,7807,0,4613,0,99,439,3694,7398,11784,269887.57026018016
0,0,3,11561,11516,3,264,4302,20054,0,5,966,1722,3952,0,1797,7068,13294,4299,18097,283440.885602081
0,0,3,11356,2766,2,264,4545,6189,0,5,2209,1175,2043,0,3355,22636,6204,3155,5599,506401.4902842054
0,3,3,27242,16756,10,1144,18010,24871,200,11,16171,6981,6762,0,908,3903,22050,15161,24681,7700000.0
0,0,3,22924,7355,3,206,6587,15839,0,5,3894,1935,2430,0,3588,21704,2712,7685,14486,606344.8256242635
0,0,2,13794,13406,4,419,10017,4998,49,6,9779,0,6132,0,1285,3644,13245,9248,4761,332911.83353206987
0,0,2,10268,10328,4,419,9630,16910,49,6,9145,0,6067,0,918,22824,13438,8876,14768,595334.1410550727
0,0,2,1531,14307,4,464,16434,8765,49,8,15297,0,6375,0,2069,17786,4865,3275,5304,2289272.464630815
0,0,2,3958,16019,4,419,12706,20197,49,7,12883,0,6132,0,2265,475,11082,8186,15112,392388.5458298047
0,0,2,3349,16254,5,506,16643,21052,49,8,15554,0,6132,0,1716,16688,18603,14599,19230,1314810.2292204867
0,0,2,15119,4492,2,360,1763,667,49,6,2084,0,6000,0,3535,11877,2286,1713,1079,348026.72476990987
0,0,2,17616,239,3,264,4139,1105,49,5,4335,0,6067,0,715,11398,19082,4715,1170,335660.80247162306
0,0,2,3625,6688,4,75,5620,22767,0,5,2163,2115,3819,0,2430,22728,17930,5569,22805,319785.32970646705
0,0,2,2836,9461,3,264,11148,24755,0,5,11694,0,5009,0,2109,14301,21372,13072,24597,674777.2474855346
0,0,2,21059,6829,3,264,3618,613,49,6,3894,0,6526,0,2761,16276,2869,3051,567,666746.8219978976
0,2,2,17082,9287,3,264,4395,5683,16,5,4636,0,909,0,3588,10179,1314,5129,5881,431717.08387885295
0,0,2,18610,8910,3,419,9521,6274,49,5,9538,0,6254,0,0,335,9186,4062,12010,298194.85031032277
0,0,2,10446,4937,2,206,2084,94,49,5,848,207,6461,0,908,11911,14133,1326,549,289040.39801233326
0,0,2,8362,6080,4,419,15592,22681,49,8,14779,0,5231,0,2265,22040,16821,13947,22417,773807.9356739185
0,0,2,4197,10156,4,506,15553,13913,49,8,14702,0,5760,0,2207,13952,19798,14848,12589,951275.62788541
0,0,3,10279,3399,4,419,12253,15022,0,5,5834,4638,3696,0,2006,9414,9684,7782,17656,570917.7594974283
0,0,3,8071,2766,3,264,3931,17833,0,5,4170,0,2777,0,295,15014,15837,2320,16383,395346.58919118857
0,0,2,17783,3990,2,75,647,5446,0,4,628,0,1674,0,2602,21758,5170,683,4870,406703.38387625007
0,0,2,25582,3862,3,419,9630,4845,49,6,9494,0,5594,0,1928,22800,17233,7110,4647,600000.0
0,0,3,5166,15858,4,360,12291,24509,49,6,8279,1722,4946,0,2517,25657,18418,7725,24044,600213.804201361
0,0,2,21290,1570,3,75,3239,1955,16,5,2539,473,426,0,3462,16473,7832,3774,2949,346613.6322157161
0,0,2,1152,13187,3,360,6190,1193,49,6,6170,0,6646,0,3774,9422,3744,4006,884,356299.23457716126
0,0,4,3168,9633,4,419,9399,15335,0,6,4781,3856,3260,0,193,16353,11965,6337,15409,595342.745518434
0,0,2,6086,6034,4,419,14379,7612,49,6,13638,0,6369,0,1348,3464,18891,11964,7432,436756.6493883574
0,0,2,16751,1407,3,619,15907,15098,0,8,12323,4272,5231,0,2069,15000,20038,14296,17291,855951.4059443355
0,0,2,16076,1274,2,75,125,6779,0,4,160,0,2043,0,3588,10667,2744,87,5884,209987.3734316054
0,0,2,4860,9331,3,75,1451,10038,0,5,1649,0,1358,0,3398,24021,5496,1305,12078,437667.0582430858
0,0,2,19778,4999,4,419,10510,4365,49,6,10506,0,6067,0,2517,4262,11645,8351,6653,375652.5070428444
0,0,2,11238,12282,3,75,3489,18206,0,4,4039,0,3041,128,1161,2444,20444,1305,18049,245617.11915371343
0,0,2,8624,14399,3,464,8409,20128,49,5,7932,0,4480,0,1348,4824,10872,7514,16170,310000.0
0,0,2,20446,8494,4,419,14833,17853,49,7,14103,0,4946,0,2430,26788,17929,12817,18918,640099.0851281065
0,0,2,27242,16774,10,1144,18010,24871,0,11,16171,0,6701,0,0,73,22052,15161,24704,7700000.0
0,0,2,1610,8338,5,619,10984,8574,49,6,6222,3265,5279,0,1209,23253,7705,8844,8568,699897.7738376715
0,0,2,27167,8414,5,1144,18010,24794,49,11,16171,0,6324,0,1716,18889,21820,15150,24680,7700000.0
0,0,2,18849,363,3,569,6754,1803,49,6,4060,858,6646,0,3164,18944,4631,7024,4514,784279.9087396194
0,0,2,21132,9582,4,419,4545,8596,0,5,4497,0,3412,0,1716,5979,14673,2277,9517,151505.19615383964
0,0,2,18056,8053,5,619,17067,17783,49,9,15674,0,5188,0,2006,13282,20148,14899,19615,1113776.632391163
0,0,2,6780,14793,3,419,16374,24212,49,8,15270,0,5231,0,1573,4203,17660,13962,24016,712607.0916499541
0,0,2,17940,1603,6,949,17840,13326,0,7,15501,6501,2203,0,2430,17439,5115,9486,10887,1348895.3953194846
0,0,2,7455,14419,3,419,17420,23410,49,6,14775,5628,5928,0,2006,24447,15509,12483,22631,792906.7126517675
0,0,2,2119,15225,4,264,8989,24725,49,6,9019,0,4993,0,1573,3265,20392,12890,24566,552266.8019672903
0,0,2,13966,14845,4,285,12616,18022,0,6,3937,6052,3161,0,627,23741,10833,9859,20048,580000.0
0,0,3,25456,9030,3,309,10681,20940,0,6,7208,2868,4151,0,715,10551,18855,10399,21993,565418.4584277769
0,0,2,21754,8210,2,309,3173,307,49,6,1237,546,6326,0,3462,10819,770,3600,2262,319267.59029324946
0,0,3,3246,4028,3,419,5922,8064,49,4,5403,0,5420,0,2430,9851,10809,4810,4575,375000.0
0,0,2,15778,9414,4,75,2660,10139,0,5,2938,0,2253,0,3457,20143,7066,3645,9413,345000.0
0,0,2,15941,11490,2,75,694,10745,0,5,815,0,2151,0,3712,25127,3531,566,10155,281366.6115604185
0,0,2,22847,9461,3,419,3483,1230,49,5,3777,0,6324,0,3315,22150,5895,2455,505,433174.78143785114
0,0,2,15178,16307,3,264,7090,14839,0,5,3407,2836,4016,0,390,787,2282,4116,10717,239963.68752396945
0,0,3,22760,5822,4,264,6994,8604,49,5,3225,2298,1478,0,3588,20783,1541,1977,2949,545722.6840450618
0,0,2,491,10372,5,264,11616,14432,0,4,4002,5544,2826,0,4129,13164,9489,2208,9730,269942.03467212425
1,4,2,26176,3656,3,464,16256,19221,49,10,15402,0,4185,0,3652,8316,2641,11926,16202,2529180.569385929
0,0,3,25837,8806,2,75,925,5952,0,4,1130,0,2262,0,2362,9885,6716,1564,8176,170241.80003747935
0,0,2,4414,3291,3,464,13381,22930,49,8,13020,0,5287,0,2069,22439,17623,11277,20529,883906.667112756
0,0,2,26748,9030,2,75,2904,5446,0,4,2976,0,374,0,3010,17300,5826,4343,3774,420110.90300148743
0,0,4,7002,9222,3,360,8424,7612,0,5,3071,4233,3041,0,3238,20367,6014,4999,6983,746081.0196182868
0,0,3,11132,91,3,264,12527,10698,49,6,12340,0,1994,0,3652,11471,7513,10627,9209,549663.3126812826
0,0,3,16385,13759,3,419,8409,7152,0,6,4484,2635,3210,0,3010,14792,230,10427,11739,814169.2060758414
0,0,2,15148,8328,3,75,1799,3643,0,5,2186,0,2203,0,3535,13472,1596,1210,2949,441145.106144061
0,0,3,2458,6464,3,309,5641,10467,0,5,3619,616,4773,0,2265,8426,11870,5734,11418,367685.7231474207
0,0,2,7523,10720,4,309,2819,5446,0,5,3016,0,4946,0,4197,6109,6014,4109,5187,218710.4999421653
0,0,2,11556,83,5,464,16012,22934,49,8,15198,0,6254,0,365,1617,2456,9773,21066,565378.5367176473
0,2,4,12205,2587,4,531,14005,10554,49,7,9161,3236,2203,0,3535,14645,2129,13019,6160,1009943.4660619308
0,0,3,20115,8814,3,264,8589,1990,49,5,6103,1979,80,0,3238,18126,1968,7204,2675,740853.3728374079
0,0,2,3259,3461,2,75,342,13038,0,5,395,0,2448,0,4009,8511,3870,2320,19356,188979.9169400555
0,0,2,24568,9340,3,419,12812,22690,0,5,12925,0,3107,0,1285,5661,20003,10714,22066,525000.0
0,0,3,4619,3004,3,419,9273,13502,0,5,5407,2401,4427,0,0,1430,7116,4820,12134,249054.4163922259
0,0,2,23042,239,3,419,9714,3517,49,6,9782,0,5700,0,2350,16214,20376,10399,4526,560252.2919520693
0,0,3,3806,16307,3,75,2542,12878,0,5,2857,0,3333,0,1209,5222,13006,3941,12727,262427.65448054555
0,0,3,13828,61,3,75,1943,21656,0,5,2257,0,4427,0,0,281,7053,2823,20995,167201.22564794106
0,0,3,5639,11305,3,360,9327,9501,49,7,8986,0,475,0,3010,19945,6998,5271,1279,887171.6733820091
0,0,2,16622,3602,3,419,7370,3830,49,6,7047,0,6703,0,3164,3170,8571,6992,3267,350000.0
0,3,3,27112,0,10,1144,18010,24871,200,11,16171,6981,6269,0,3010,2492,21921,15161,882,7700000.0
0,0,2,26449,4860,4,464,15057,19061,0,5,7508,5966,4124,0,1024,27208,11514,8276,18178,605576.0733783321
0,0,3,7422,11209,3,75,1747,7927,0,5,236,711,2490,0,3588,10475,4116,1902,14017,303292.6607607832
0,0,2,8472,5726,2,75,2284,8734,0,5,1498,0,2262,0,3238,11899,1471,1315,4328,345035.00860228745
0,0,2,13074,13065,3,264,7949,7827,49,6,3320,2621,2262,0,3891,12301,6841,3941,5633,549572.1601111074
0,2,2,11808,4113,4,419,15241,19241,0,6,6774,6513,3041,699,4078,8794,2715,13141,21210,751329.5689604403
0,0,3,7760,5269,3,309,4315,13110,0,5,1806,1460,4842,0,1209,2909,19332,4343,13738,242672.3894764562
0,0,3,22886,3748,3,206,7796,18254,0,6,4060,2212,4124,0,2207,3796,11620,6906,21455,389736.53432654904
0,0,2,14781,15779,3,264,5802,6995,0,5,2849,1722,5009,0,1091,2899,13336,3713,6081,274954.99139337643
0,0,2,18216,9876,3,419,10270,23811,0,6,6833,2453,4480,0,2069,10276,19204,12695,22939,510413.74626329873
0,0,2,13968,2151,3,360,10705,20887,0,6,10602,0,2897,0,788,15543,12638,6964,21128,744285.4785665146
0,0,2,8136,15568,3,419,4776,21853,0,5,3589,0,4872,0,1797,6621,12111,4715,11842,337263.0417304755
0,0,2,5055,4879,4,419,11664,7498,49,7,11432,0,5642,0,1861,2482,14040,7251,7140,319418.93790278997
0,0,2,19032,16019,4,912,15065,14364,49,6,14408,0,6067,0,0,1103,6175,6906,9376,389897.1128820512
0,0,2,18925,8328,3,75,5180,6124,0,4,1032,3176,1744,0,4009,8180,4855,578,9514,185735.5039601848
0,0,2,14625,9925,3,419,13673,7164,49,6,13279,0,6000,0,1573,10740,21484,12027,7281,649376.2626178489
0,0,2,22858,10072,4,419,9930,18565,49,6,9804,0,6000,0,4230,4526,5997,6196,19504,420000.0
0,0,2,17439,2363,4,419,11947,5594,16,5,9019,1467,3107,0,3238,11454,7610,4338,5351,373492.2619922493
0,0,3,16139,2815,4,264,7536,12655,0,5,5693,1074,2453,0,3712,25628,5413,4591,12846,375000.0
0,0,2,5648,8004,3,309,8531,23971,0,5,4118,2530,4596,0,1209,13905,16946,7383,23916,455608.38245097606
0,0,3,17218,5713,3,419,10217,8056,49,6,10249,0,5594,0,1928,22989,16633,7495,8037,561274.2573805582
0,0,2,19457,15788,2,75,2036,2544,0,5,2407,0,1670,0,4281,20203,396,2479,5034,345000.0
0,0,2,26108,7655,2,75,600,4324,0,5,747,0,2609,0,3010,11181,4336,503,5943,268876.93274431786
0,0,3,13173,9421,3,419,7635,8253,49,5,7363,0,3755,0,2435,10089,10843,3774,10417,290549.6627037144
0,0,3,2897,10161,3,419,16110,12325,49,7,14879,0,5349,0,439,19063,15108,10732,12195,869339.9503279508
0,0,2,1103,13811,3,75,2651,6999,16,5,3131,0,1032,0,3238,11283,839,3371,6252,469591.6321960434
0,0,3,15615,11520,3,264,4052,24308,0,5,4105,0,2832,0,580,361,20709,9099,23867,350000.0
0,0,4,18966,2158,4,419,9694,14437,49,5,9316,0,2430,0,4129,8037,10058,4606,9294,421771.21831598546
0,0,2,26046,12902,3,75,6240,4335,0,4,2501,3102,909,0,3164,13213,2131,3410,4584,239059.61767207677
0,0,2,19975,14060,3,178,1733,8311,0,5,2209,0,5119,0,1348,7969,21853,2353,9115,251518.80290240928
0,0,2,25202,15344,3,75,5817,7024,16,4,2957,2137,955,0,3398,11755,1968,4062,7311,419221.1008891128
0,0,2,10337,13637,5,419,8651,19386,0,5,5398,1014,3562,0,1091,2096,2621,5109,17898,250000.0
0,0,2,3261,5428,2,246,3614,2322,49,5,3777,0,5287,0,2879,14054,4844,2936,3508,499853.759210447
0,0,2,21973,4118,4,419,8878,12938,49,7,8897,0,4480,0,2156,15830,18675,8682,13780,561664.8505972228
0,0,3,2034,5703,3,419,10242,22530,49,5,9880,0,4842,0,836,1200,8210,6675,20854,346868.2292134409
0,0,3,14844,9989,3,75,5232,22730,0,5,5240,0,3406,0,2006,23380,17747,3903,23959,330000.0
0,0,2,2021,5056,4,360,16658,21809,49,7,15426,0,3260,583,2239,15930,14902,10915,21163,803038.2573714878
0,2,4,1177,5532,4,619,13188,14389,49,6,8193,4130,1957,0,3588,10791,576,10606,9730,888696.8349129637
0,0,2,24649,1687,4,264,9555,11887,0,5,3298,4884,1315,0,3588,25109,6578,5319,14397,390000.0
0,2,2,11259,9246,2,75,6694,3141,0,5,1593,3183,981,0,3588,13459,1718,5586,3782,445090.9586570512
0,0,2,9400,15972,4,506,16073,7889,49,6,15140,0,6646,0,1285,27286,8447,12340,7516,700907.5072284455
0,0,3,20890,15094,3,75,8714,4818,49,6,8611,0,2151,0,3010,20507,3624,8638,5080,1252525.392210011
0,0,3,2469,5654,3,75,3994,9649,49,5,4105,0,2490,0,3588,11401,3192,1838,6777,425000.0
0,0,2,23609,13989,3,569,5058,346,49,7,3943,186,6132,0,2302,19092,3332,3000,276,602200.0569870449
0,0,2,7883,5919,3,360,11583,23274,49,6,6673,3617,4963,0,297,7064,20459,8851,23592,513325.69415033766
0,0,3,26436,8956,3,75,3931,17267,0,5,4105,0,3943,0,2006,13382,20779,5054,17927,450000.0
0,0,2,9589,1977,4,419,11569,9379,49,6,11790,0,6100,0,1209,6040,7414,4237,12084,361472.9640107668
